productivity_score,focus_score,study_hours,xp,level,streak_days,completed_tasks,pending_tasks,coding_hours,reading_hours,revision_hours,quiz_score,productive_minutes,distraction_minutes,idle_minutes,sleep_hours,skill_progress,deadline_completion_rate,focus_sessions,average_session_minutes,recommendation
39.77,73.83,2.35,7088,8,28,3,5,0.86,1.27,1.1,31.5,88.79,120.26,139.11,7.5,12.42,44.63,1,33.03,5
76.15,73.78,6.7,22447,23,47,9,7,1.46,1.33,1.19,77.51,327.23,118.84,76.04,7.54,45.77,85.34,7,81.98,2
51.73,67.8,1.76,10960,11,32,1,7,0.66,1.41,0.16,34.2,109.32,130.98,117.37,6.01,27.59,36.22,2,31.95,5
89.19,62.06,5.26,27799,28,57,2,3,1.3,1.25,1.56,74.51,166.15,145.78,80.36,6.69,67.65,75.56,3,36.54,0
44.33,48.66,3.13,21877,22,27,5,6,1.43,1.65,1.02,65.45,68.35,175.53,141.26,6.35,54.64,70.42,2,26.34,1
92.45,85.4,3.99,32239,33,56,12,1,1.5,2.19,1.97,91.72,277.72,78.84,68.79,8.01,81.2,78.6,3,36.02,7
56.56,64.71,6.92,21177,22,34,8,5,2.43,1.97,0.81,75.35,310.43,128.74,122.66,8.48,43.94,60.75,2,33.13,3
33.66,38.52,3.78,24246,25,24,6,4,1.22,0.53,1.14,48.55,165.58,201.54,150.84,7.16,60.79,71.91,1,24.88,1
31.69,39.87,1.47,25321,26,22,5,8,1.53,1.25,0.87,54.62,96.94,203.56,143.85,5.83,69.35,66.56,2,44.29,1
85.28,63.86,5.44,29620,30,54,4,5,1.69,2.75,1.32,62.47,173.99,151.75,66.93,5.88,73.21,75.4,3,42.58,0
89.28,80.64,7.7,29858,30,61,16,2,1.21,1.28,1.19,85.29,443.05,105.59,55.72,8.23,68.69,87.53,8,59.68,2
47.18,76.89,2.58,19229,20,33,4,6,1.52,2.3,4.15,23.71,198.92,101.85,122.95,8.16,51.84,45.87,2,31.31,4
77.46,76.38,5.9,23975,24,47,6,2,1.71,2.46,1.17,72.85,478.84,105.63,90.1,7.88,54.65,82.58,8,60.04,2
62.46,60.14,4.05,20579,21,39,2,16,0.82,0.74,1.5,52.69,208.63,151.83,119.09,6.8,49.3,51.98,3,22.07,6
38.69,25.31,1.33,15416,16,25,6,2,1.68,1.55,0.39,36.53,126.54,229.08,133.66,5.61,40.53,65.18,1,33.7,1
71.2,61.03,5.94,36772,37,46,4,3,1.35,1.74,1.49,67.2,226.97,147.16,102.76,7.28,89.39,76.3,2,43.2,0
91.96,90.56,7.54,31883,32,57,11,6,1.0,2.38,1.69,68.95,442.43,61.93,62.4,6.72,73.37,90.07,8,62.1,0
79.98,67.94,6.2,31788,32,62,8,1,0.51,2.6,1.77,75.92,216.88,137.44,81.47,8.3,78.76,79.25,2,46.28,7
37.55,60.56,1.36,9181,10,25,1,3,1.25,0.91,1.04,51.9,53.88,154.32,137.36,6.3,23.22,50.03,1,35.16,5
55.58,66.79,3.57,27892,28,38,9,7,0.97,1.16,4.02,51.23,285.17,136.81,117.23,6.52,71.56,45.83,2,26.92,4
89.84,87.34,5.71,29137,30,63,18,3,1.66,1.03,2.5,94.2,238.21,66.52,68.99,7.47,70.98,77.46,2,45.9,7
83.66,62.46,4.42,29556,30,53,4,2,1.52,2.65,1.71,67.49,233.96,139.25,81.79,8.0,73.03,88.67,2,30.87,0
70.92,60.48,3.76,35145,36,43,4,5,1.79,2.33,0.5,62.14,197.74,147.81,89.81,7.16,90.85,96.43,2,47.79,0
52.04,69.77,3.22,13511,14,35,3,6,1.19,0.85,2.59,44.34,259.61,132.9,127.47,6.8,32.36,55.19,2,30.83,4
53.62,47.12,2.13,16830,17,35,3,4,1.52,0.76,0.68,51.52,118.54,176.44,104.32,6.23,43.25,70.4,1,27.96,1
61.27,59.26,2.24,20845,21,44,3,8,1.23,2.34,3.61,33.34,256.35,158.36,99.11,7.38,56.38,47.01,2,43.78,4
44.44,61.75,2.79,19753,20,27,3,24,1.23,0.95,1.61,53.19,196.87,127.84,128.14,7.14,50.91,57.59,2,28.42,6
63.22,56.69,3.43,16967,17,39,6,2,1.59,1.75,2.3,47.11,248.95,159.91,107.55,6.82,41.07,73.48,3,30.32,4
37.2,68.06,2.23,6919,7,26,5,4,0.72,1.74,0.84,17.6,44.92,139.23,139.93,9.9,16.0,50.13,2,26.0,5
47.57,27.35,1.26,14673,15,29,7,2,0.51,1.35,0.46,56.14,157.9,238.31,135.12,7.96,40.25,51.24,3,34.9,1
46.46,71.75,2.31,5157,6,34,2,7,0.33,0.37,0.54,53.97,139.05,114.26,130.64,7.65,8.93,44.69,1,19.83,5
49.08,84.39,3.04,14499,15,30,6,2,1.28,0.85,1.53,39.9,254.36,92.65,132.71,7.85,34.25,46.61,2,41.22,4
53.03,40.23,2.68,15475,16,34,3,8,1.01,1.72,0.51,63.35,47.95,206.28,118.5,8.36,37.16,43.98,2,28.88,1
40.29,35.28,3.36,19834,20,26,6,7,0.98,1.32,0.31,50.05,56.68,204.83,148.87,8.18,49.18,56.94,1,28.43,1
42.82,43.8,1.92,14159,15,31,6,8,0.66,0.86,0.82,61.9,51.92,182.18,152.98,6.4,38.94,44.96,1,38.2,1
28.97,49.79,2.23,20940,21,17,1,24,0.32,0.59,1.4,49.08,205.44,181.15,156.04,8.82,54.37,21.94,2,30.99,6
28.64,66.14,1.21,11303,12,19,1,5,1.34,1.47,1.01,25.43,65.07,135.4,158.84,8.37,28.7,39.77,2,34.43,5
34.44,72.83,1.36,13688,14,22,4,8,1.36,0.71,0.72,22.11,137.46,118.71,152.65,6.21,32.69,44.86,2,33.67,5
82.46,86.83,9.97,32766,33,58,8,5,1.74,2.91,1.41,76.45,359.06,88.0,68.39,7.45,70.66,78.07,7,66.22,2
89.3,61.71,6.49,29923,30,56,2,2,1.0,2.69,1.84,71.48,257.82,140.67,66.97,5.8,69.7,84.69,2,35.35,0
82.67,85.56,4.46,33546,34,53,14,5,0.72,1.71,1.41,87.55,323.32,92.71,68.3,6.5,85.82,75.23,2,43.41,7
54.41,81.81,4.87,17429,18,39,4,7,2.65,1.04,1.68,51.72,246.38,95.72,119.06,6.73,40.23,61.3,2,38.15,4
51.03,69.17,6.55,26058,27,32,8,5,4.69,0.62,0.56,50.94,245.7,133.21,122.88,8.36,59.65,61.55,2,39.33,4
36.73,45.63,1.52,23732,24,22,3,4,1.58,0.7,0.98,50.97,79.24,187.01,139.54,8.09,64.51,53.66,1,21.21,1
28.28,24.66,2.16,21350,22,20,6,5,0.85,1.37,1.46,49.88,48.2,238.42,147.31,6.02,56.5,75.31,3,28.92,1
49.73,70.91,2.69,5673,6,32,5,5,0.95,0.4,0.67,58.11,86.73,131.21,121.26,6.97,11.74,53.33,1,18.45,5
43.06,21.37,1.5,25339,26,28,6,7,0.74,1.93,1.05,48.22,105.86,254.85,143.64,7.17,70.07,55.79,2,26.26,1
73.43,58.89,6.12,32006,33,47,4,5,1.69,2.74,1.39,63.86,227.49,144.39,99.39,7.48,78.45,94.25,2,45.15,0
76.88,66.23,3.69,22391,23,52,10,8,4.55,1.35,0.73,53.8,187.93,137.5,91.25,6.55,55.43,71.06,3,42.46,4
40.63,65.28,3.92,20400,21,27,6,8,1.43,1.98,4.5,28.76,220.93,127.01,138.5,7.68,48.26,65.02,2,32.32,4
36.35,64.02,1.54,5487,6,22,2,7,0.83,0.55,0.72,21.21,52.86,141.43,140.79,7.28,12.54,39.0,1,18.66,5
90.81,64.71,4.14,29887,30,56,3,1,1.09,1.11,0.83,61.76,233.85,133.15,63.91,5.88,75.27,91.86,3,35.85,0
37.65,31.37,3.4,15707,16,25,7,11,0.22,1.04,1.52,50.68,179.15,209.15,151.28,6.92,37.48,27.66,2,30.49,6
51.83,41.54,3.68,26952,27,37,2,4,1.68,1.59,1.47,44.34,102.72,199.43,126.54,7.72,68.39,47.9,3,28.74,4
27.12,42.9,2.19,16329,17,21,5,6,0.8,1.88,1.08,43.28,65.46,204.63,183.57,4.95,40.22,63.55,3,28.66,1
46.39,49.48,5.47,18794,19,33,2,15,0.63,0.67,1.1,52.93,160.62,178.77,133.33,6.62,38.84,41.18,1,38.89,6
74.96,61.52,5.78,29490,30,47,2,5,1.76,2.2,1.35,69.74,243.94,151.19,84.03,5.82,69.58,86.77,2,42.36,0
30.99,33.52,2.61,21801,22,20,7,6,0.39,0.53,1.11,39.44,118.21,220.84,147.67,5.41,55.38,67.75,1,31.86,1
64.48,71.8,7.93,33525,34,45,7,3,2.74,1.6,1.16,64.41,347.02,126.63,99.72,8.65,76.84,66.86,2,40.2,3
46.03,25.95,2.67,22841,23,34,6,8,0.29,1.16,1.39,43.0,151.62,243.49,142.94,5.56,59.96,71.4,1,26.84,1
53.59,77.24,5.74,29727,30,33,6,4,2.33,0.99,1.2,58.2,251.94,102.2,119.65,4.92,71.3,67.45,2,34.86,3
86.57,85.54,5.56,23785,24,54,6,5,1.89,2.68,1.84,73.39,407.82,81.03,69.3,6.82,56.61,84.06,5,67.08,2
57.99,32.52,2.95,12397,13,36,7,12,0.77,0.85,0.54,66.18,142.73,232.52,108.65,5.81,29.85,35.44,1,43.7,6
31.12,40.92,2.86,18116,19,25,1,19,0.57,1.51,1.44,68.94,123.53,198.07,162.13,8.74,46.14,41.05,1,31.16,6
65.35,65.58,7.06,21659,22,43,5,8,2.87,1.65,1.22,66.09,192.54,131.35,106.85,7.94,45.36,56.41,2,30.12,3
74.92,86.19,6.01,31641,32,46,17,3,1.04,2.7,2.95,78.7,290.5,82.04,82.82,6.44,76.71,73.9,2,45.7,7
84.88,60.92,5.64,34807,35,51,4,5,1.31,1.79,1.85,71.52,158.47,152.55,68.74,7.44,85.34,81.55,3,38.31,0
94.65,78.63,5.78,26561,27,62,11,6,1.42,1.54,1.69,84.62,438.2,96.29,60.28,5.84,62.25,88.92,7,74.76,2
24.01,79.29,1.21,7370,8,17,3,1,1.36,0.29,0.75,30.29,125.1,106.3,161.75,6.16,14.49,38.87,1,22.09,5
89.3,60.42,3.38,34320,35,56,2,3,0.58,1.75,1.89,73.45,261.45,149.43,73.28,7.15,91.63,76.32,3,34.16,0
74.02,61.63,3.55,34386,35,49,4,3,1.48,1.57,0.74,70.86,192.49,152.12,62.55,6.65,90.65,80.03,3,37.83,0
67.72,78.32,5.8,27895,28,42,7,8,0.79,1.4,1.6,21.91,194.65,95.86,105.19,6.2,62.38,67.19,2,35.8,4
75.33,58.92,3.87,30462,31,46,2,1,1.4,1.3,1.96,69.92,147.08,154.72,90.11,7.29,78.12,95.08,2,31.87,0
51.59,51.86,3.13,18640,19,33,7,8,0.22,1.35,0.76,36.13,65.1,159.66,129.4,7.48,47.09,60.89,3,23.99,1
71.38,80.26,5.69,31727,32,46,12,5,1.78,2.26,2.06,83.94,434.72,104.98,91.63,8.27,77.88,65.3,7,75.39,2
88.46,61.42,5.45,28046,29,54,2,2,1.5,2.28,1.53,74.53,255.57,151.99,62.88,7.21,68.31,85.93,3,39.98,0
91.55,61.11,3.32,30163,31,59,4,3,0.81,1.03,0.68,70.29,199.3,152.17,55.78,5.05,78.15,85.59,2,34.28,0
88.63,72.67,4.11,35858,36,55,6,4,1.62,1.55,2.83,92.57,295.45,102.0,62.51,7.32,93.54,85.69,3,35.58,7
64.84,60.84,4.8,26029,27,46,8,2,0.93,1.95,1.84,30.9,295.38,144.44,113.24,7.19,63.2,62.88,3,40.88,4
31.84,29.17,2.46,22588,23,26,7,3,1.75,1.06,0.32,63.78,60.94,237.49,152.95,6.84,60.56,43.58,3,27.51,1
34.12,50.91,5.14,19654,20,21,4,16,1.11,0.95,1.28,55.81,110.4,170.71,166.28,9.15,42.01,43.87,3,33.95,6
54.13,47.01,3.83,11367,12,34,2,14,0.24,1.5,0.51,51.6,103.12,183.99,124.34,5.88,24.53,53.22,1,42.4,6
40.04,34.73,2.91,18660,19,26,6,12,1.34,1.34,0.24,38.55,105.53,212.06,148.3,6.42,45.95,35.84,3,36.18,6
77.74,68.02,7.25,30806,31,49,21,3,1.65,3.18,1.3,79.01,330.8,124.82,86.13,7.36,73.12,75.55,2,39.52,7
39.45,70.6,2.21,22864,23,26,3,6,1.27,1.82,1.96,41.98,195.25,112.22,141.95,6.72,63.11,62.48,3,31.47,4
64.54,74.02,5.23,18327,19,40,7,3,2.57,1.03,0.93,48.93,347.16,125.28,80.87,6.43,42.32,76.71,3,39.27,4
52.37,35.73,3.02,25181,26,33,3,8,0.24,1.72,0.85,61.43,161.7,213.24,119.99,5.69,65.44,57.71,1,23.51,1
54.94,24.07,2.56,23225,24,34,8,6,1.42,1.01,0.92,36.98,84.45,244.62,121.39,8.35,61.79,67.92,1,42.12,1
50.13,76.39,1.58,12322,13,31,4,4,1.02,1.04,1.02,51.24,64.75,93.56,131.59,6.39,31.91,35.14,1,21.49,5
37.96,70.91,5.82,25422,26,23,4,8,0.43,1.91,2.15,18.95,254.89,115.28,144.96,9.67,60.61,54.1,2,35.59,4
52.4,69.66,1.23,10229,11,35,2,8,0.85,0.57,1.12,21.27,139.78,128.92,103.98,6.79,27.82,39.62,2,31.8,5
79.19,70.66,5.43,35773,36,50,9,3,1.54,3.35,2.32,77.23,266.1,129.75,82.62,8.64,90.42,89.35,2,45.81,7
74.97,72.83,6.11,20942,21,48,12,5,1.44,1.02,2.09,65.93,263.83,112.08,97.0,7.93,49.14,83.56,7,56.56,2
24.18,59.0,2.79,14607,15,17,1,4,1.02,1.25,1.13,55.34,103.9,157.41,171.2,6.86,35.5,60.01,1,22.67,5
59.91,85.15,4.91,14162,15,39,2,6,1.24,0.74,2.93,39.46,273.75,85.14,106.96,5.95,29.22,50.54,3,37.29,4
72.95,73.51,7.15,28011,29,46,11,2,4.87,0.98,0.76,65.2,185.09,117.92,87.42,6.0,61.11,77.04,2,38.1,3
85.93,72.55,6.8,22723,23,54,13,2,1.42,1.99,1.65,79.9,471.73,127.67,63.48,5.77,49.69,86.98,5,85.16,2
80.65,92.29,3.74,35922,36,52,8,2,1.07,1.42,1.9,93.38,238.52,71.11,79.86,6.27,91.61,85.02,3,30.11,7
70.38,90.24,6.72,24840,25,47,9,5,1.2,2.39,2.1,78.16,293.07,67.53,106.83,4.34,56.71,83.77,6,53.13,2
51.16,72.08,5.88,23135,24,32,9,8,0.83,1.19,1.66,22.55,221.4,114.87,131.91,5.86,53.66,73.39,2,36.8,4
80.08,86.71,8.42,21577,22,48,5,8,1.35,1.9,1.07,67.66,310.06,79.52,57.75,6.08,45.55,90.14,7,69.95,2
52.28,24.71,3.05,14848,15,43,6,3,0.78,0.87,1.43,52.95,147.55,238.87,121.92,6.55,36.34,54.89,3,41.93,1
49.68,81.93,4.72,22177,23,31,4,5,1.04,1.97,1.86,47.15,226.77,92.12,115.67,5.3,53.38,60.78,2,33.82,4
47.59,22.8,2.18,24182,25,31,6,4,0.24,1.57,0.8,37.29,163.08,238.36,121.65,5.95,65.58,44.7,2,44.43,1
85.93,85.22,6.53,26413,27,52,10,2,1.12,1.88,1.04,67.02,349.19,94.39,72.17,6.19,59.12,74.72,6,87.91,2
82.27,85.62,6.82,24852,25,51,10,8,1.14,2.37,1.75,83.47,464.64,92.45,87.16,7.06,57.27,86.63,5,54.57,2
77.9,63.62,4.73,25098,26,50,11,2,4.74,1.68,0.91,50.34,211.45,150.77,80.28,7.67,60.16,64.32,3,45.93,3
34.83,50.56,3.58,23533,24,22,5,7,0.47,0.94,0.98,47.28,148.1,170.92,147.28,7.58,60.36,48.32,3,31.55,1
72.04,64.33,4.22,32196,33,44,2,3,1.34,1.9,0.99,71.87,246.57,129.28,85.63,8.18,79.93,89.28,2,45.87,0
84.11,87.26,8.2,30118,31,53,6,2,1.85,1.23,2.1,67.55,256.19,84.77,67.39,5.74,66.8,69.28,7,91.09,2
40.24,76.99,2.48,5162,6,26,3,1,1.25,1.58,0.62,32.26,109.88,122.92,132.1,7.32,10.03,52.06,2,27.64,5
40.49,48.37,2.75,25571,26,32,8,8,1.64,1.17,0.39,62.45,47.87,178.17,151.33,7.72,64.63,65.32,1,25.12,1
56.88,63.84,2.85,14758,15,48,6,2,0.81,2.31,3.55,32.85,243.48,138.98,121.56,7.68,36.6,71.89,2,32.77,4
28.59,21.54,3.48,19554,20,20,8,7,0.57,1.6,0.29,52.7,166.02,251.84,145.95,8.25,47.36,60.41,2,23.56,1
43.33,43.37,2.23,13356,14,27,3,8,1.43,0.87,0.67,49.96,92.93,185.1,131.9,7.96,35.37,44.26,3,36.41,1
40.05,47.12,2.16,20263,21,27,5,2,1.12,0.82,1.04,59.36,137.22,192.98,140.69,7.18,52.09,73.58,2,20.75,1
85.7,71.52,5.85,31781,32,52,13,5,1.8,1.86,1.11,97.29,277.35,122.19,71.11,5.87,76.13,76.11,2,39.2,7
89.08,81.16,8.6,29039,30,56,11,3,1.25,2.52,1.48,70.58,366.01,87.23,58.84,4.76,64.63,90.16,4,63.92,2
60.09,61.51,4.77,25789,26,69,6,7,0.26,1.93,3.32,40.1,232.08,142.52,108.52,8.29,62.92,65.77,2,42.51,4
49.98,59.4,5.44,24993,25,31,6,8,2.39,1.86,0.84,65.39,221.69,139.69,127.38,7.63,59.48,64.1,2,41.88,3
42.0,75.25,3.99,13051,14,26,3,4,1.41,0.54,1.78,28.43,291.41,108.46,127.41,6.96,27.93,65.96,3,39.99,4
53.3,22.0,2.8,16150,17,35,6,7,1.27,1.8,0.66,55.56,78.41,241.32,116.36,7.46,37.22,57.62,3,28.4,1
86.87,79.31,8.52,24168,25,54,12,7,1.88,1.89,2.49,66.68,273.96,100.8,68.42,7.36,48.84,64.6,7,90.75,2
47.37,54.46,2.31,22254,23,31,2,22,1.71,0.79,0.35,46.18,158.22,156.01,137.74,5.02,57.88,53.5,1,21.37,1
81.81,61.29,4.24,28424,29,50,3,1,0.79,2.22,1.03,71.19,212.1,145.97,78.26,6.02,70.96,90.19,3,31.7,0
44.1,49.98,5.8,12719,13,33,6,23,0.5,0.9,1.32,61.61,237.1,170.86,139.58,6.05,21.9,43.22,2,43.55,6
28.26,31.4,3.25,23279,24,20,8,7,1.75,0.69,1.21,51.94,76.72,216.2,140.71,7.53,58.33,68.8,2,39.05,1
58.81,70.94,5.44,16928,17,42,9,3,4.44,0.98,1.82,55.45,187.88,126.42,106.82,7.36,35.44,60.95,3,45.37,3
70.64,63.4,6.45,33599,34,60,2,3,1.12,2.08,1.03,61.55,287.97,143.14,101.29,6.11,80.77,88.1,2,37.43,0
20.94,68.63,2.72,10555,11,20,3,5,0.63,0.93,1.07,43.76,85.55,134.07,157.49,6.89,25.36,54.58,1,32.49,4
93.96,81.46,4.8,36899,37,57,19,1,1.29,3.24,2.41,90.23,267.95,102.29,56.07,6.27,94.6,73.71,3,35.42,7
76.34,81.14,4.4,26084,27,48,11,2,2.75,1.38,1.06,51.22,281.77,103.18,88.26,6.96,63.65,53.43,2,41.32,4
51.9,62.67,2.3,17096,18,34,2,14,1.19,0.65,1.57,68.23,118.26,135.05,110.12,6.24,44.81,26.41,2,33.17,6
71.84,62.02,4.37,33510,34,51,3,3,0.68,1.57,1.73,71.45,188.44,140.21,80.74,7.74,86.04,85.0,2,44.52,0
58.28,77.47,5.51,28175,29,36,3,2,4.06,0.54,0.81,60.15,319.37,110.53,121.79,6.68,67.2,72.27,2,33.92,3
87.84,88.73,6.72,31953,32,53,13,3,1.22,3.24,1.57,76.85,326.15,69.72,79.69,6.64,75.77,83.42,3,46.7,7
34.86,67.55,1.31,11748,12,23,1,8,0.19,1.67,0.53,62.99,62.29,130.19,142.84,7.94,29.97,47.85,1,37.67,5
79.45,84.18,5.94,17274,18,52,3,4,4.57,0.53,1.78,67.27,334.32,87.86,92.66,7.43,36.59,65.22,3,36.24,3
86.86,91.23,6.56,22786,23,55,13,8,1.7,2.1,2.22,81.96,292.33,80.15,66.31,7.03,50.55,89.26,6,69.05,2
83.13,63.12,4.82,34580,35,57,3,2,1.55,1.55,1.93,70.4,230.12,153.56,67.63,6.83,87.41,77.87,3,36.64,0
90.62,92.07,4.95,37927,38,58,9,3,1.06,1.96,2.25,94.43,208.46,72.62,74.28,5.2,95.19,77.32,2,36.99,7
27.71,40.05,2.28,21188,22,17,8,7,1.53,1.86,0.5,40.73,104.58,195.67,152.98,5.95,54.56,72.83,3,33.07,1
89.65,61.54,5.92,30295,31,62,4,4,0.8,2.3,1.65,66.33,201.57,140.07,63.76,6.43,74.43,74.91,2,30.35,0
76.91,94.74,6.87,32201,33,48,21,4,1.22,1.25,2.09,84.99,220.11,64.51,85.53,5.9,73.89,79.36,3,30.25,7
49.03,65.21,1.9,10730,11,32,1,6,1.42,0.9,0.79,32.62,88.33,130.09,126.4,5.33,27.04,49.49,2,32.98,5
29.43,63.42,2.32,12219,13,20,3,4,1.13,0.87,0.63,45.79,93.22,148.16,153.16,6.44,30.78,42.86,1,33.94,4
83.69,94.93,6.08,38845,39,51,20,1,1.64,1.51,1.41,89.76,266.96,90.17,86.4,6.96,95.65,79.64,3,47.35,7
41.33,67.41,0.9,11829,12,30,5,3,0.71,0.7,0.43,18.47,51.79,124.54,147.3,5.16,33.87,43.22,2,20.27,5
66.24,61.41,6.21,33928,34,40,3,1,1.53,1.78,1.22,71.59,191.9,137.23,93.17,6.74,85.5,79.3,2,41.69,0
45.61,64.16,2.77,19070,20,32,8,2,0.97,1.12,1.92,25.41,232.98,151.44,128.36,6.67,48.33,64.84,2,33.32,4
54.18,37.82,5.33,14565,15,36,4,23,0.56,0.54,0.29,49.68,192.27,204.39,110.62,6.16,31.24,45.24,1,34.76,6
67.43,75.91,2.43,22211,23,41,5,6,1.23,2.43,3.58,29.71,241.24,103.14,105.52,8.02,56.75,74.1,2,30.39,4
54.71,34.81,4.96,26352,27,36,7,20,1.67,1.25,1.39,42.77,145.41,206.67,119.67,5.09,67.06,37.67,3,32.07,6
38.56,41.72,3.44,22851,23,27,1,19,1.06,1.66,1.49,32.64,245.38,210.02,156.95,7.39,57.12,20.52,3,29.75,6
47.68,59.05,1.78,5185,6,31,1,5,0.8,1.27,0.55,34.6,50.03,152.38,134.79,7.17,10.36,55.3,2,19.68,5
59.73,64.33,3.4,15320,16,37,9,2,1.71,1.5,4.16,36.88,265.06,130.12,118.81,9.15,34.82,72.03,2,27.04,4
60.23,78.15,4.5,22854,23,48,5,2,1.47,1.28,2.8,50.56,203.12,103.02,105.38,6.44,56.37,53.8,3,44.14,4
65.8,75.18,4.09,29314,30,44,3,8,4.54,1.92,1.29,52.74,285.71,113.58,92.35,5.45,74.06,78.04,3,39.69,4
79.85,67.34,6.24,29638,30,56,6,5,5.04,0.68,1.78,52.41,188.17,145.97,72.5,7.27,69.36,79.15,2,44.45,4
73.06,93.14,8.17,21368,22,48,17,3,1.78,1.11,1.75,68.71,450.97,56.85,85.84,8.13,45.49,78.9,5,81.72,2
81.39,60.1,5.59,29810,30,50,3,4,1.37,2.6,1.15,61.02,298.36,151.78,84.5,6.38,72.67,75.15,2,32.45,0
63.26,57.38,4.71,16402,17,41,6,7,0.55,1.53,4.09,23.4,268.09,164.04,97.1,7.15,36.15,48.69,2,33.97,4
87.11,61.0,3.18,26691,27,53,4,1,0.83,1.02,1.43,75.94,231.85,149.46,75.81,6.54,70.03,93.31,2,45.78,0
69.96,56.01,6.37,30542,31,49,8,6,5.72,0.58,1.79,60.1,242.99,157.94,98.92,5.95,72.55,54.76,3,31.7,3
49.3,41.41,2.21,24421,25,37,4,8,1.39,0.82,1.09,53.92,114.87,194.18,126.77,7.06,62.85,65.37,2,29.97,1
36.6,28.1,2.64,23015,24,24,6,5,0.86,0.85,0.49,60.98,99.86,229.75,141.1,6.76,59.4,52.26,2,27.05,1
80.05,82.41,4.97,30233,31,49,7,2,5.08,1.54,1.3,51.21,342.25,99.44,67.26,6.97,76.23,74.81,3,40.25,3
62.39,63.65,4.92,18132,19,38,6,3,0.77,1.26,2.53,49.6,277.97,148.72,98.15,5.6,42.54,58.01,3,42.73,4
55.49,43.26,5.65,23962,24,35,7,16,0.67,1.86,0.21,42.42,107.29,195.4,124.8,6.13,55.15,38.91,1,25.54,6
55.6,84.36,5.02,20521,21,44,11,5,3.99,1.58,0.61,79.4,255.76,94.28,113.0,6.6,47.76,72.69,3,35.88,3
84.68,59.36,4.85,33547,34,53,3,4,1.15,1.74,1.98,72.02,285.39,154.92,79.3,6.58,83.47,85.14,3,33.15,0
74.63,63.16,4.43,27955,28,45,4,4,1.34,1.47,1.49,62.27,199.09,138.73,78.31,5.31,68.58,91.47,3,37.89,0
53.62,80.9,5.66,23157,24,32,5,7,0.35,2.27,3.77,42.84,236.27,86.98,110.85,4.91,53.83,60.84,3,38.21,4
62.42,72.04,3.39,16843,17,43,2,6,0.78,1.86,3.9,26.39,198.74,117.42,119.89,6.3,40.4,48.2,2,25.69,4
36.07,75.41,0.89,5759,6,28,4,1,0.11,0.75,0.23,31.95,110.06,124.27,138.14,7.14,14.95,42.79,2,37.08,5
44.76,32.89,2.65,15870,16,29,4,3,0.83,1.37,1.29,46.58,136.71,203.55,143.99,4.79,38.99,71.51,2,32.49,1
31.1,61.34,2.73,18472,19,35,2,10,1.23,1.17,0.21,63.59,167.37,128.23,160.54,7.03,47.64,32.37,3,34.88,6
33.57,34.4,4.12,21422,22,21,4,21,1.65,1.12,1.9,70.33,199.88,215.49,146.71,6.5,53.69,39.29,2,21.91,6
37.86,45.43,3.74,18412,19,27,2,22,0.67,1.73,1.69,53.78,92.57,200.6,142.16,7.76,40.86,26.08,3,44.21,6
61.17,69.62,4.21,25636,26,38,7,8,2.36,1.73,1.37,59.9,314.85,144.47,106.25,6.02,61.05,52.94,2,35.12,3
73.97,64.09,6.1,30922,31,45,4,4,1.22,1.54,0.98,66.79,203.51,131.64,87.21,7.87,73.03,73.21,3,30.15,0
88.24,81.54,3.99,30766,31,60,13,4,1.02,2.75,1.09,78.27,234.25,105.88,58.63,8.01,79.46,72.17,3,31.96,7
57.62,73.87,6.13,26792,27,39,3,7,1.36,2.13,3.91,31.95,284.64,122.79,122.18,6.56,60.07,46.76,2,29.57,4
32.12,49.48,1.78,15527,16,19,3,2,0.69,0.83,1.5,53.29,142.48,178.24,152.62,7.62,40.34,67.98,2,37.03,1
88.45,62.46,3.91,33602,34,54,4,2,1.24,2.92,1.21,68.84,156.22,148.35,75.94,6.75,86.08,75.4,3,35.13,0
55.39,32.91,2.47,23668,24,35,2,20,0.4,1.35,1.5,69.55,154.46,221.38,123.51,7.46,60.87,28.75,1,28.75,6
53.35,34.65,4.99,17480,18,38,3,16,1.6,1.3,1.57,33.04,203.12,221.59,132.65,7.3,38.51,42.45,1,38.86,6
62.42,79.15,6.61,25205,26,38,7,7,5.32,1.56,1.22,63.49,215.02,92.16,103.74,6.63,54.54,64.05,3,35.07,3
86.42,62.86,4.02,34702,35,52,3,3,0.6,2.62,0.91,69.17,195.76,131.61,77.3,6.22,90.72,79.7,3,32.17,0
92.75,85.07,6.79,36002,37,57,6,3,0.72,2.39,1.49,86.31,224.01,92.6,61.65,7.49,89.41,88.96,2,37.1,7
31.83,67.94,1.37,7588,8,20,2,1,0.61,0.2,1.12,27.75,43.95,131.17,141.67,5.56,14.18,29.86,2,28.8,5
41.49,66.52,2.1,8702,9,27,1,8,0.88,0.12,1.18,31.28,43.27,121.93,141.95,7.42,19.19,63.13,1,30.76,5
60.65,63.4,2.95,23771,24,37,5,5,1.33,2.49,4.23,42.57,281.15,135.01,100.27,8.98,62.98,53.75,3,44.64,4
84.88,92.88,7.49,34587,35,52,16,5,1.75,2.43,1.23,93.65,217.59,60.77,58.2,5.47,81.39,92.0,2,41.61,7
52.84,78.56,4.56,27103,28,32,5,4,0.51,1.21,2.28,43.81,262.54,102.48,129.77,6.9,67.85,45.57,2,37.58,4
