productivity_score,focus_score,study_hours,xp,level,streak_days,completed_tasks,pending_tasks,coding_hours,reading_hours,revision_hours,quiz_score,productive_minutes,distraction_minutes,idle_minutes,sleep_hours,skill_progress,deadline_completion_rate,focus_sessions,average_session_minutes,recommendation
63.94,68.53,6.25,15542,16,61,16,6,2.43,1.36,0.96,58.56,274.67,80.43,73.0,8.85,36.7,79.3,6,47.59,0
45.85,54.52,2.7,15457,16,28,9,12,1.14,1.03,0.54,29.46,137.93,163.22,115.92,6.89,38.91,59.71,1,120.0,5
51.53,48.84,5.11,29384,30,30,8,14,2.03,1.85,0.52,37.93,226.27,163.28,100.18,4.94,73.19,54.07,4,48.06,0
51.69,52.99,4.44,33570,34,33,8,16,1.61,1.36,0.53,46.98,203.56,157.35,81.14,5.94,81.84,57.35,4,54.22,7
61.86,61.83,5.07,10123,11,36,8,19,0.54,0.76,1.14,55.78,247.82,149.65,102.05,6.01,28.07,71.83,4,63.25,2
48.53,34.16,4.3,14873,15,45,11,17,1.69,0.77,0.7,36.33,237.36,119.43,66.36,8.73,36.25,65.73,3,80.94,3
62.13,58.72,5.49,22653,23,31,9,16,1.89,1.58,1.78,56.93,258.3,115.61,124.87,8.28,53.89,65.06,4,60.11,7
29.27,26.95,1.97,24176,25,16,3,19,0.0,0.0,0.71,32.51,105.82,164.01,149.82,7.55,64.59,59.2,2,49.04,1
53.41,32.58,2.85,12594,13,32,8,19,1.65,0.41,1.22,42.09,77.41,186.15,108.14,6.93,42.49,39.17,1,76.87,1
53.47,40.86,5.36,17294,18,40,9,15,0.99,1.4,1.45,50.26,279.84,224.95,85.8,7.24,34.81,68.79,4,71.24,4
73.32,79.34,7.31,31863,32,53,15,11,3.49,2.53,0.97,68.62,375.26,43.73,75.18,7.79,67.97,81.71,4,91.93,0
69.34,68.7,8.42,24286,25,48,18,12,3.17,0.76,1.65,72.98,364.48,114.04,83.83,8.17,46.97,87.14,6,65.73,2
45.82,55.12,3.47,17089,18,28,7,16,0.86,0.7,0.49,42.76,156.77,128.73,133.83,5.95,58.04,59.15,4,41.39,7
69.99,40.88,6.43,17472,18,45,11,15,1.5,0.73,1.43,57.77,279.96,125.46,105.87,8.83,42.07,67.78,5,52.85,4
50.59,52.04,4.27,29078,30,30,10,22,1.6,0.24,0.9,43.35,178.61,180.54,95.88,5.23,67.11,63.78,3,55.36,1
69.78,56.35,6.91,18662,19,54,15,8,2.43,1.24,0.72,70.76,292.02,148.3,70.5,6.2,40.81,66.99,4,74.39,2
39.87,51.17,1.76,8881,9,18,6,24,0.69,0.53,0.72,38.98,59.83,146.1,109.01,7.37,12.41,51.78,1,57.69,5
76.14,65.03,4.97,28705,29,46,12,12,0.98,1.06,0.37,63.39,221.41,98.65,101.31,5.88,62.5,52.52,4,54.5,0
75.99,53.95,7.47,24322,25,45,12,8,0.68,2.31,1.64,66.45,388.37,140.92,85.06,7.78,41.79,74.12,5,72.63,0
83.76,75.55,6.99,18026,19,54,17,13,2.99,1.02,0.7,77.34,279.57,111.06,73.26,7.84,38.66,72.21,5,54.35,0
64.24,46.22,5.67,27728,28,38,15,14,0.79,1.89,1.35,50.35,242.68,191.77,59.65,7.3,52.77,46.77,5,47.72,4
48.97,44.18,5.94,12748,13,37,13,8,1.98,0.51,0.99,58.23,289.06,134.67,89.51,4.55,29.99,55.39,5,55.66,2
57.68,54.36,3.85,23299,24,26,7,25,1.84,1.23,1.32,33.42,188.38,154.64,96.28,7.95,43.14,55.55,4,50.32,4
44.79,41.14,3.04,25770,26,25,14,21,0.79,0.51,0.0,47.61,145.27,246.73,47.73,5.67,54.2,55.3,3,43.81,1
28.1,47.85,2.54,19992,20,27,2,15,0.35,1.3,0.83,25.5,136.64,155.35,119.07,7.87,60.45,44.78,1,120.0,6
39.18,49.1,3.19,11472,12,27,7,18,0.63,0.14,0.78,19.42,159.41,159.9,153.77,6.8,32.35,45.95,2,77.48,4
79.7,57.46,8.0,22908,23,53,15,12,0.51,1.45,0.54,60.4,372.63,153.84,69.77,9.16,40.64,80.95,6,70.57,5
44.97,44.93,2.31,27533,28,24,9,14,0.55,0.32,0.0,24.56,78.45,134.72,92.59,7.01,80.77,50.54,3,28.6,6
42.16,37.39,3.25,30490,31,22,7,21,1.67,0.3,0.09,36.12,191.24,168.21,126.88,5.34,73.64,42.52,4,43.29,1
40.95,48.44,2.71,14504,15,22,5,18,1.62,0.85,0.35,34.68,97.13,144.03,100.31,8.66,36.74,45.48,3,34.08,5
62.4,67.67,6.2,11512,12,38,8,10,1.78,0.66,1.36,69.52,252.61,114.22,78.23,6.38,24.66,71.84,6,41.92,5
55.65,57.1,4.43,16366,17,39,15,13,1.87,1.22,0.92,46.83,211.21,96.83,73.54,7.21,50.09,61.9,4,50.7,2
22.06,33.26,3.25,22186,23,12,6,27,0.16,1.16,1.03,23.64,158.57,208.97,102.43,5.74,53.31,41.99,3,50.75,6
51.05,32.84,3.4,13928,14,32,9,18,1.47,0.82,0.87,31.45,144.32,168.67,113.58,5.72,36.44,54.37,3,46.61,1
75.18,63.71,7.77,27676,28,57,19,2,1.32,0.74,1.78,69.27,364.5,51.74,40.19,8.17,48.53,77.04,6,50.75,7
28.7,47.78,3.93,14735,15,27,9,21,1.59,0.57,0.81,27.52,128.23,161.26,148.44,7.16,33.96,65.24,4,34.89,4
25.46,29.2,0.5,21398,22,12,2,20,0.06,0.63,0.14,23.34,15.0,197.8,138.64,5.69,61.29,48.89,2,6.05,6
36.95,52.61,3.31,28934,29,18,6,22,1.52,0.9,0.3,36.24,117.5,179.03,132.75,7.66,64.87,36.9,3,35.27,6
67.02,63.46,6.65,17644,18,45,14,14,2.12,1.47,0.84,66.87,305.25,85.79,50.1,6.08,34.68,70.53,6,39.09,7
30.33,48.71,3.73,24322,25,11,5,22,0.98,0.7,0.78,28.43,162.67,124.46,110.05,6.93,50.54,52.19,2,80.22,6
54.03,50.1,4.73,18060,19,29,11,20,0.97,2.21,0.73,48.02,203.77,156.93,108.21,6.56,39.02,55.2,4,57.07,6
60.38,44.56,6.03,31185,32,37,13,18,1.01,2.59,1.89,44.89,291.77,188.73,127.36,5.69,57.33,65.36,4,80.49,4
43.04,31.68,3.87,34825,35,25,8,22,2.14,0.68,0.12,32.32,159.26,165.89,118.85,8.16,65.49,44.91,3,50.36,3
74.67,68.34,6.22,17734,18,52,14,12,1.51,1.65,1.0,75.68,309.38,111.02,70.35,8.08,36.51,65.2,4,77.07,0
58.09,63.53,5.95,33333,34,46,14,15,0.83,0.81,1.38,67.58,266.0,123.39,90.92,6.92,66.05,64.84,4,72.46,7
70.23,54.88,6.51,30094,31,51,12,15,2.24,1.25,1.39,55.22,283.01,85.82,86.14,8.53,63.47,74.85,6,48.88,7
70.0,54.57,5.93,10310,11,51,12,11,2.49,2.37,2.15,58.83,266.02,248.31,79.95,6.03,18.27,50.95,5,56.36,5
43.9,60.28,6.02,30783,31,36,12,18,1.42,2.07,1.54,56.1,288.8,95.12,100.32,6.11,70.72,70.89,5,60.46,7
80.87,81.05,7.09,38244,39,50,15,10,1.62,2.39,1.29,77.89,327.06,99.38,92.79,6.64,74.5,85.07,6,57.32,0
40.72,46.47,2.83,25307,26,27,7,18,0.0,0.61,0.37,42.54,158.57,137.03,116.56,6.93,60.3,54.68,2,75.53,5
88.3,72.57,9.17,23437,24,66,19,10,3.42,2.44,2.08,66.13,395.05,119.68,68.45,6.84,38.85,100.0,6,69.64,4
42.03,61.15,3.73,21418,22,31,10,21,1.44,0.43,0.5,60.97,151.64,210.77,83.11,10.0,40.77,62.07,3,51.87,1
45.48,70.24,5.17,31012,32,28,9,18,1.47,0.84,1.07,64.23,240.63,141.94,136.22,6.88,67.92,57.71,2,112.95,2
83.97,73.38,7.79,20875,21,54,18,9,2.82,1.18,2.56,78.28,361.26,84.62,60.77,5.89,37.73,82.81,9,43.27,7
39.49,50.66,3.92,17644,18,26,4,15,1.47,0.8,0.78,41.8,174.18,152.8,129.11,6.36,44.45,32.94,4,44.45,6
45.41,65.06,5.07,31916,32,31,6,19,0.78,1.96,1.63,57.37,212.25,121.88,95.85,6.41,71.65,67.69,4,65.22,0
37.07,44.82,5.83,26009,27,25,4,17,1.6,1.58,1.54,34.27,270.41,157.91,98.26,7.78,42.14,43.37,6,48.74,4
65.47,55.07,7.37,14894,15,45,16,13,2.66,2.28,1.86,70.44,294.17,131.78,80.81,6.96,27.89,74.14,7,46.79,5
70.7,58.0,6.27,17988,18,48,10,10,1.06,2.14,1.06,70.53,263.5,151.8,74.91,6.08,27.05,69.34,5,47.0,5
20.93,43.81,1.62,27782,28,9,2,21,0.41,0.1,0.0,26.04,66.22,183.16,150.28,5.14,65.09,23.48,1,77.09,6
62.51,45.01,6.71,25210,26,40,15,12,2.32,2.78,1.56,50.19,319.84,187.12,50.61,7.84,50.37,63.99,5,66.27,2
25.61,48.68,2.5,14298,15,15,4,23,1.19,0.87,0.63,20.27,109.13,153.49,149.66,6.7,46.64,36.32,1,116.76,6
45.39,61.09,6.55,21635,22,37,12,16,1.61,2.01,0.88,57.06,288.27,107.69,84.53,8.86,39.6,65.56,6,49.71,0
28.26,27.79,2.68,20199,21,14,3,25,1.31,0.28,0.87,29.69,105.6,145.54,138.14,6.68,50.87,50.11,3,32.19,1
60.27,46.41,6.96,17075,18,44,14,14,3.25,2.23,2.28,72.08,320.52,95.29,92.67,8.75,35.45,75.54,5,63.34,3
56.54,48.16,4.8,34089,35,29,10,19,1.75,0.66,0.63,46.03,185.3,199.64,103.79,3.93,89.49,46.32,5,34.74,1
55.2,47.27,6.61,17114,18,40,13,16,1.52,2.25,1.41,65.16,297.69,149.67,81.25,6.27,45.11,70.14,4,70.64,5
65.34,57.85,6.0,11074,12,44,17,11,0.83,1.14,0.25,67.32,300.17,152.5,73.96,8.53,20.08,74.03,5,70.37,5
48.89,48.46,3.93,19023,20,34,7,14,1.32,1.38,0.3,35.46,150.41,180.02,116.19,5.3,52.53,58.3,4,32.84,0
38.96,47.46,2.92,29052,30,22,7,16,1.03,1.12,1.05,42.05,111.7,185.4,153.68,9.58,78.93,51.67,1,109.13,7
41.78,38.71,3.75,28955,29,30,9,22,1.14,1.23,1.07,28.99,169.87,184.48,136.74,5.44,88.44,57.52,3,63.06,1
14.53,30.09,2.49,31407,32,14,3,24,0.99,0.21,1.31,13.78,102.48,233.6,139.84,6.55,73.7,27.83,1,104.72,6
76.16,81.31,8.97,24409,25,62,18,11,1.84,0.48,1.36,71.88,415.22,82.18,73.99,7.0,46.97,78.06,6,70.36,0
63.79,49.3,6.35,27270,28,41,12,15,2.64,1.37,0.64,55.48,274.6,214.99,99.99,7.8,62.77,80.93,6,35.53,3
71.63,50.47,6.06,31374,32,47,15,8,0.11,1.75,0.96,55.16,216.71,137.7,95.34,8.41,67.09,73.91,7,29.85,0
53.03,60.75,5.42,12683,13,28,11,20,0.75,1.68,0.99,51.41,231.8,161.0,69.72,7.1,23.75,58.63,3,76.72,4
31.36,51.99,3.36,14215,15,11,6,27,0.25,1.45,0.56,32.85,164.3,177.75,138.76,5.91,35.89,43.14,3,55.64,6
19.58,30.13,1.57,16869,17,10,3,23,0.91,0.58,0.63,16.27,100.42,244.13,137.8,6.81,48.5,29.51,2,45.14,1
81.32,72.33,8.02,11601,12,53,15,7,2.91,2.69,1.2,83.59,367.18,115.32,52.18,7.28,21.59,72.22,7,49.81,7
58.23,55.32,5.63,29085,30,41,13,11,1.58,2.14,1.55,60.58,246.31,129.41,63.75,7.17,56.21,65.79,6,43.65,0
35.93,48.44,4.35,15703,16,24,8,20,0.95,1.87,0.65,33.1,184.65,201.04,142.09,6.31,38.85,52.78,4,36.15,3
30.99,50.75,2.34,17823,18,15,4,20,1.32,0.73,1.11,32.23,124.18,148.61,153.1,6.21,49.37,47.67,1,120.0,3
77.25,83.79,7.0,12367,13,53,17,13,3.19,1.57,1.39,90.86,323.85,106.1,56.28,7.8,28.8,80.52,6,52.42,0
42.44,36.84,2.91,28097,29,25,8,18,1.14,1.34,0.95,35.86,139.97,184.22,98.63,6.36,76.53,45.23,1,120.0,6
47.73,60.71,3.88,12624,13,29,8,10,1.51,1.25,1.06,52.67,162.34,189.12,61.84,6.86,28.71,59.38,3,47.58,5
75.6,60.12,7.18,16039,17,51,14,6,2.49,1.61,0.87,63.56,298.47,129.83,74.02,8.34,35.92,72.08,5,57.97,4
60.26,45.22,4.81,22805,23,36,10,18,0.59,0.61,0.31,47.96,199.05,167.31,111.67,5.26,50.21,50.47,4,52.29,1
30.39,43.4,1.43,31600,32,21,5,25,0.98,0.53,0.33,22.48,43.67,238.08,146.22,8.97,72.34,39.0,1,41.55,6
55.91,65.59,4.51,32211,33,32,12,11,1.12,0.77,0.09,47.14,196.21,143.55,97.17,6.57,66.35,48.5,2,91.68,0
72.32,75.16,6.29,24807,25,45,14,13,1.35,2.52,1.39,78.86,290.26,111.71,67.03,5.74,58.74,83.36,4,76.79,7
68.56,82.53,6.83,32782,33,44,12,13,3.09,2.65,1.13,61.14,321.39,133.86,94.08,8.49,66.74,68.02,6,57.81,0
55.7,43.32,5.33,32400,33,43,10,16,1.9,2.0,0.56,50.23,233.49,155.77,82.3,8.02,70.14,66.23,4,66.17,0
39.84,58.89,2.96,25272,26,33,7,22,1.67,1.7,0.38,58.88,117.54,191.5,116.16,6.75,56.23,38.18,1,115.33,6
78.13,65.16,7.29,34140,35,47,16,14,1.83,1.45,1.44,55.21,350.12,45.23,76.35,6.26,72.67,70.24,7,54.13,0
90.69,68.41,8.03,22152,23,52,16,3,3.8,3.09,2.84,78.74,335.48,70.77,94.12,6.74,37.54,69.71,8,43.53,0
54.89,50.96,5.15,17303,18,28,7,18,2.63,0.18,1.09,32.52,205.94,130.11,88.93,7.31,26.99,70.49,1,120.0,3
44.76,55.21,3.74,16457,17,22,6,21,0.0,1.62,1.42,38.16,170.69,226.15,138.72,7.5,40.07,53.21,3,64.95,4
34.56,42.46,2.58,16374,17,29,3,21,0.66,0.43,0.54,24.84,128.8,146.06,103.92,6.08,39.05,50.14,1,120.0,4
42.16,28.89,2.66,12649,13,21,8,22,1.12,0.52,0.0,32.52,127.79,166.85,120.97,7.17,32.83,62.22,3,30.7,1
29.8,38.14,4.01,32827,33,22,6,21,1.24,0.33,0.85,31.23,206.71,197.3,73.17,5.78,80.89,52.27,2,109.98,2
50.79,35.5,4.98,26280,27,34,10,17,2.02,1.54,1.06,50.35,237.5,158.6,119.21,6.26,67.94,62.97,3,82.32,1
50.65,53.89,3.97,13567,14,30,10,15,0.29,0.63,0.97,48.02,182.42,143.56,105.45,7.58,42.4,52.25,2,90.36,5
25.54,50.18,1.99,18535,19,16,3,25,0.65,0.86,0.27,28.61,73.96,197.16,149.64,6.16,46.05,32.24,1,74.52,6
46.86,46.21,2.91,16857,17,25,6,20,1.3,0.9,0.61,35.9,124.17,199.31,83.28,7.47,34.88,49.28,2,65.39,5
74.5,71.41,7.68,17891,18,51,13,12,2.65,2.47,1.3,71.67,340.0,130.45,74.51,9.82,44.5,72.49,8,42.75,7
65.29,51.24,4.79,38007,39,35,10,16,1.37,0.52,0.83,36.81,222.0,146.17,102.37,9.33,77.01,70.68,5,35.31,7
64.74,53.05,7.17,21550,22,52,13,13,2.4,2.24,1.99,50.44,333.4,166.96,94.49,5.45,42.9,61.27,4,80.95,4
89.11,68.5,7.68,44192,45,61,19,10,1.12,2.75,1.76,68.5,335.0,93.05,76.58,6.15,78.35,97.45,7,50.17,0
50.15,44.71,4.1,19446,20,37,5,12,1.16,0.57,0.74,51.06,204.08,180.81,118.41,8.71,42.17,56.65,2,106.31,5
30.6,60.42,2.92,18418,19,38,5,20,1.67,0.43,1.16,48.32,102.03,140.58,104.92,6.17,42.05,50.3,1,106.14,6
47.73,41.21,3.85,31459,32,34,6,21,1.34,0.98,0.67,52.71,159.88,176.57,104.1,9.02,86.08,55.67,3,48.46,1
77.63,55.21,7.85,19020,20,57,16,6,2.05,1.25,1.73,69.43,350.93,91.45,57.73,7.62,30.16,66.63,5,70.92,2
20.45,44.97,0.5,10439,11,16,0,27,0.0,0.2,0.22,30.94,24.71,207.65,137.16,5.76,29.51,25.26,1,18.52,1
59.47,66.77,7.27,31650,32,52,12,19,2.08,2.35,1.19,65.15,322.8,59.13,100.55,6.73,64.03,70.42,6,50.87,7
45.36,52.36,4.58,20330,21,21,7,20,0.92,0.95,1.58,42.71,214.13,95.64,100.08,6.28,41.14,40.24,4,63.19,4
17.72,46.09,2.73,7039,8,9,1,25,1.7,0.64,0.75,29.52,119.11,241.88,146.91,8.1,22.73,47.41,1,108.23,3
44.29,50.13,5.46,21210,22,24,7,17,2.73,1.44,0.98,31.15,274.03,108.0,90.21,7.49,38.68,55.85,4,66.58,3
69.32,73.2,7.25,26066,27,47,16,15,2.86,3.21,1.09,65.79,329.89,93.67,111.21,7.12,39.72,89.11,7,49.86,7
32.21,31.93,3.01,26273,27,14,8,21,1.0,1.19,0.79,36.87,131.42,190.9,134.36,8.52,64.89,35.17,3,48.7,1
79.02,66.49,7.87,28827,29,58,16,10,2.09,1.11,1.51,72.11,333.31,95.3,50.82,5.76,44.54,88.44,6,54.11,2
52.57,40.32,3.5,27638,28,29,8,19,0.0,1.15,1.14,39.19,174.97,187.25,106.3,7.24,58.53,46.16,3,53.43,1
53.01,68.13,4.92,14618,15,34,11,13,1.84,2.11,0.56,39.4,244.52,109.05,115.63,6.52,25.58,60.12,4,55.95,2
49.44,53.19,5.67,20082,21,37,13,14,0.84,1.5,0.5,46.03,223.14,118.45,130.65,7.82,41.3,67.19,3,75.72,4
58.25,52.82,4.27,28475,29,55,11,19,2.2,0.34,0.44,53.84,144.57,156.24,108.33,9.17,46.72,63.1,4,41.18,7
59.03,60.01,5.5,31026,32,40,10,12,1.99,1.28,1.9,65.31,247.95,172.02,88.49,6.83,64.46,72.3,5,44.89,7
57.37,44.46,5.73,27790,28,30,8,15,2.68,1.34,0.87,40.78,263.53,173.79,87.31,7.96,61.66,56.25,4,66.72,3
49.94,42.4,4.62,30832,31,34,14,15,1.04,0.96,0.7,50.91,193.0,219.26,105.94,6.34,67.64,70.22,5,39.17,1
82.27,78.1,8.11,22592,23,57,19,11,4.08,2.19,1.35,79.73,382.64,107.83,53.42,5.91,49.75,78.56,7,51.42,7
48.24,55.77,5.14,27291,28,23,7,20,1.01,0.83,1.11,47.61,265.53,205.87,137.38,7.31,57.4,51.15,5,55.67,0
51.48,56.05,5.08,17993,18,36,11,15,1.92,2.63,0.49,53.6,255.41,86.05,92.73,8.97,48.61,74.69,5,54.12,5
80.79,73.65,8.34,36310,37,62,11,9,2.96,2.92,1.23,71.55,338.31,172.88,44.34,7.6,80.55,86.15,8,43.64,0
72.37,64.08,8.19,17502,18,61,12,11,4.82,2.21,1.05,65.78,384.65,166.78,51.73,7.59,36.92,90.73,5,73.47,3
24.67,50.92,1.9,19383,20,12,4,21,0.69,0.0,1.02,41.88,83.76,177.99,119.19,7.72,52.58,36.76,1,89.3,6
44.31,42.3,2.99,12163,13,38,10,21,0.42,1.59,1.14,62.95,122.98,110.04,76.91,6.47,31.41,55.08,1,120.0,2
57.2,49.25,5.57,35140,36,35,10,16,2.02,1.76,0.7,57.43,264.2,158.07,78.09,6.93,80.37,72.44,4,64.67,0
51.63,48.6,4.9,30640,31,36,10,7,2.46,2.52,1.64,58.1,242.98,118.26,100.47,7.55,75.97,72.83,5,40.64,7
37.63,44.94,4.1,19637,20,21,3,21,1.01,0.85,0.74,25.17,193.48,190.9,114.75,9.14,25.33,46.91,3,65.69,4
25.81,26.6,1.01,25723,26,8,3,18,0.79,0.02,0.12,35.98,42.83,180.98,139.28,8.6,68.46,38.15,1,40.44,6
52.62,53.17,5.46,14632,15,29,3,17,0.37,0.65,0.71,46.26,244.96,162.7,133.32,5.4,42.47,69.5,4,57.21,7
31.42,51.0,3.31,12251,13,43,5,29,1.39,1.18,0.37,27.14,140.97,123.96,146.43,5.96,32.9,53.09,2,68.69,3
62.69,49.11,6.33,24406,25,40,14,16,2.18,0.97,0.74,67.49,283.19,117.72,89.55,7.14,51.07,79.88,5,53.45,2
39.43,43.34,2.95,34729,35,18,5,22,0.46,1.1,0.53,23.87,112.76,179.6,150.36,7.35,74.69,44.82,3,35.12,1
56.43,50.1,3.97,13384,14,39,13,17,1.31,1.04,0.99,48.91,168.57,152.85,45.85,7.46,26.57,65.36,4,43.16,5
41.71,49.32,3.08,21169,22,24,8,19,1.27,1.3,0.63,41.49,172.27,190.98,109.93,4.84,52.08,54.99,4,49.14,1
57.12,63.39,5.71,20743,21,38,12,13,1.59,0.78,1.78,61.49,229.88,107.32,96.8,6.99,51.35,59.0,4,63.33,7
54.03,34.97,5.5,18332,19,30,10,16,1.22,1.15,0.95,46.27,267.54,233.91,84.18,8.01,35.83,61.59,5,49.73,5
62.37,63.59,6.45,27433,28,43,16,14,1.82,0.69,1.4,60.5,250.43,60.1,76.13,5.34,51.31,81.66,5,55.75,7
71.09,57.78,8.11,42114,43,50,16,8,3.98,2.41,2.21,58.63,319.48,164.06,86.81,8.93,72.97,74.98,8,33.79,0
57.15,48.6,5.78,14313,15,37,9,17,1.51,1.93,1.8,51.92,263.42,181.9,75.25,8.14,37.62,52.89,4,66.13,5
57.74,58.15,5.28,4113,5,38,13,16,2.36,1.92,0.71,65.24,262.26,122.3,73.9,7.9,20.58,67.37,2,120.0,3
73.04,57.74,6.06,11702,12,42,11,10,0.22,1.08,1.41,68.25,276.63,218.15,98.93,5.95,23.65,75.14,6,47.83,5
81.5,73.91,8.27,21461,22,56,19,7,1.85,2.49,1.06,71.45,350.35,99.17,73.13,5.45,38.42,73.82,6,60.21,2
34.41,36.32,0.53,2224,3,25,4,22,0.05,0.16,0.55,27.46,34.38,211.86,145.91,6.3,35.38,28.85,1,29.91,5
71.83,60.35,6.03,25359,26,48,14,10,0.78,2.09,1.05,62.63,260.81,179.57,69.28,8.38,51.62,79.54,5,53.77,0
37.68,36.73,3.41,20111,21,18,4,19,0.62,1.78,0.69,29.48,150.66,146.07,149.73,5.73,55.8,40.11,2,79.31,6
64.65,74.86,7.15,31259,32,46,14,18,1.45,2.1,1.07,77.77,315.93,87.83,70.25,7.86,65.0,76.54,4,76.85,7
43.84,39.55,3.46,30623,31,31,11,12,1.05,1.09,0.74,60.65,167.31,212.17,86.22,7.25,66.26,52.67,2,82.22,7
38.02,37.28,3.59,21873,22,13,4,21,0.15,0.18,0.57,14.12,154.82,198.29,112.49,4.63,45.35,40.14,3,45.44,6
51.9,51.73,5.19,9710,10,32,14,17,2.45,1.63,0.69,48.75,254.07,145.05,74.92,6.78,18.83,69.55,3,83.52,3
45.18,55.36,3.59,8526,9,24,9,18,1.17,1.15,0.02,46.95,190.09,99.71,91.41,8.5,24.45,45.28,3,58.6,5
33.24,46.79,1.07,31283,32,21,5,20,0.36,0.63,0.35,23.41,48.27,181.08,114.85,7.86,77.11,49.48,1,38.24,1
27.68,29.75,3.96,16138,17,18,3,17,1.48,1.84,0.96,35.19,167.58,231.07,101.8,4.95,26.4,46.97,3,53.98,1
68.45,76.49,7.95,32520,33,50,17,8,2.87,3.25,2.22,77.22,342.26,119.43,61.51,7.71,60.24,66.31,6,62.71,7
55.88,53.55,3.75,18421,19,33,10,14,1.32,2.19,0.83,51.61,195.48,157.07,110.15,7.5,34.98,59.63,2,95.19,0
76.23,61.87,7.01,21181,22,48,16,11,2.95,2.13,1.96,70.27,335.83,82.87,76.3,6.32,44.8,81.09,4,92.67,2
32.82,51.48,3.6,10702,11,13,2,22,0.33,1.22,0.97,54.1,178.58,180.47,103.26,6.7,21.21,37.84,5,33.77,6
21.77,24.5,1.95,16192,17,13,2,24,0.33,0.17,0.37,20.83,48.96,243.42,140.4,6.86,49.81,34.25,2,29.5,1
40.7,48.04,3.16,12021,13,37,7,17,0.39,0.98,0.69,41.33,153.94,210.27,110.03,8.64,29.85,50.81,2,69.55,5
55.73,79.64,5.17,23830,24,62,14,17,1.18,0.98,0.88,71.21,219.21,138.54,64.51,4.4,73.0,57.72,3,79.05,2
41.44,52.7,2.86,28083,29,27,10,18,0.91,1.35,0.46,42.77,126.22,219.63,118.32,9.2,73.06,59.66,2,63.72,1
41.0,38.91,4.61,27980,28,27,5,23,1.63,1.82,1.29,51.72,194.53,202.41,155.84,7.0,53.67,45.6,6,35.45,1
60.48,60.83,6.97,16235,17,41,12,13,2.93,2.05,1.26,48.31,309.6,65.96,61.16,5.38,32.65,75.43,7,38.92,3
17.1,38.57,1.9,18251,19,12,4,26,0.82,0.36,0.94,16.4,61.54,216.19,139.32,4.64,59.1,34.62,1,63.72,1
51.5,52.51,7.2,24353,25,36,10,16,2.59,1.83,1.63,59.61,328.9,134.33,85.34,6.71,49.67,63.86,6,57.29,0
56.79,53.23,6.33,32858,33,31,10,17,2.73,1.99,1.47,46.9,285.64,196.8,109.59,8.93,74.68,49.66,4,70.61,7
35.91,32.59,3.21,23141,24,22,8,25,0.87,1.4,0.61,27.62,140.99,150.6,123.14,5.94,62.29,41.72,2,70.64,6
45.57,51.32,3.06,21883,22,25,5,21,0.71,0.35,0.94,45.29,164.75,139.06,108.39,6.06,49.37,60.0,1,120.0,6
47.94,46.96,5.12,25583,26,29,11,12,0.37,0.91,0.66,57.14,218.69,183.51,148.34,9.25,49.33,57.94,3,76.75,4
44.05,64.83,5.1,26372,27,28,8,22,1.12,2.17,1.27,32.0,240.91,95.43,79.44,9.02,65.21,58.96,5,42.63,4
50.27,45.0,4.87,27363,28,31,10,17,2.15,1.38,0.87,46.72,189.83,143.19,122.24,7.26,51.58,46.83,3,60.82,2
79.07,60.8,7.5,26494,27,40,12,12,2.78,3.16,1.2,60.12,335.85,115.19,57.41,5.88,61.37,60.36,6,51.31,2
57.43,47.71,4.41,24154,25,30,5,8,1.06,0.85,0.56,56.22,203.48,158.57,100.1,9.37,56.98,58.63,5,49.83,0
29.97,23.78,1.78,22405,23,13,3,18,0.55,0.3,0.0,23.61,77.02,160.42,97.38,7.29,61.14,45.58,3,29.13,1
37.73,36.28,3.12,25416,26,19,6,22,0.0,0.51,0.76,47.74,125.88,193.38,127.47,7.41,63.97,49.33,3,47.53,6
78.02,58.87,6.85,23338,24,51,16,10,2.75,0.82,1.17,62.58,325.39,99.45,77.5,5.73,37.5,69.52,4,82.41,2
38.17,56.41,4.0,30752,31,29,7,23,2.0,0.74,0.43,47.14,201.87,185.01,111.87,8.55,61.28,40.27,4,48.91,1
39.51,44.09,4.01,26839,27,23,4,16,2.03,1.49,1.32,29.67,162.12,226.01,108.21,6.39,67.95,44.88,3,48.85,1
43.81,55.32,4.07,20517,21,25,8,14,1.21,0.09,0.09,45.24,178.19,194.34,86.09,8.02,51.34,56.79,3,54.15,5
36.26,36.89,3.23,35453,36,26,9,21,0.0,0.39,0.55,41.64,115.06,154.28,120.36,6.52,86.33,51.28,3,39.23,6
55.17,47.04,4.62,31328,32,40,7,14,0.62,0.93,0.78,35.5,216.92,177.17,97.92,7.49,76.53,52.15,4,54.4,0
80.34,64.64,9.33,37338,38,56,19,8,1.87,3.82,1.08,75.03,397.07,131.95,70.63,6.93,68.78,90.39,8,49.02,0
88.53,58.94,9.07,22813,23,51,14,7,3.04,1.72,1.7,74.25,404.51,100.08,19.2,7.81,43.06,73.22,7,52.55,0
77.95,61.65,8.18,36059,37,58,16,7,3.04,2.84,2.39,68.54,345.62,108.56,78.7,8.2,71.03,77.66,6,61.54,7
59.5,56.74,5.25,31976,32,36,12,18,2.01,2.13,1.26,61.22,254.6,180.51,117.63,7.59,69.06,58.67,4,71.09,0
54.37,55.3,4.38,28709,29,31,7,13,0.56,0.79,1.04,58.76,186.6,139.96,67.84,7.99,70.0,62.36,3,64.04,7
